ISCO08_C,ISCO1C,ISCO2C,PVLIT1,PVLIT2,PVLIT3,PVLIT4,PVLIT5,PVLIT6,PVLIT7,PVLIT8,PVLIT9,PVLIT10,PVNUM1,PVNUM2,PVNUM3,PVNUM4,PVNUM5,PVNUM6,PVNUM7,PVNUM8,PVNUM9,PVNUM10,NUMWORKC2,READWORKC2_T1,WRITWORKC2,ICTWORKC2,SPFWT0,AGE_R,GENDER_R
5223,5,52,177.39506,179.14743,181.09824,197.42782,198.08443,197.51099,182.58727,166.77968,203.10366,179.83461,208.74356,160.73026,199.23794,180.85059,188.63239,176.38211,202.03153,197.51345,183.20018,173.53803,1.85077,2.64854,2.33987,2.1656,5960.392765,54.0,2.0
9996,996,996,174.76762,171.31044,177.78997,192.47261,158.85912,171.02469,180.41213,157.38224,185.36793,179.5796,158.99476,177.30673,170.51597,182.90735,165.42596,145.50078,157.35077,150.88328,168.19945,153.81408,2.12779,0.93394,3.25892,1.2247,3421.113331,44.0,1.0
1420,1,14,360.35328,391.42309,370.17647,380.92986,378.32171,398.72129,370.37661,358.38196,380.80501,347.14346,306.09222,385.39194,320.68855,309.98849,333.02312,361.38224,335.22649,346.29495,305.25693,360.07888,2.56182,1.98772,2.09976,1.6131,4821.329438,30.0,1.0
5120,5,51,241.96376,228.4784,231.80525,245.0246,262.62949,237.00818,257.98984,235.11526,245.05865,259.11617,210.01322,240.89125,239.00426,214.43399,225.79913,226.91424,246.60446,198.30267,228.96285,240.22297,1.86679,2.00551,1.8049,1.2247,6581.012244,64.0,2.0
7319,7,73,289.03966,305.50853,295.64336,289.08872,313.67431,288.6753,320.04466,308.41887,281.00528,295.82444,299.21175,295.5961,298.80626,286.63349,288.63944,284.97133,308.05312,303.90599,294.33226,269.00547,1.92437,1.72014,0.76608,1.2247,4110.72433,31.0,1.0
5120,5,51,226.05677,220.28996,214.05906,217.00905,212.017,236.62261,198.11295,217.11551,211.1632,234.91053,189.52542,203.71856,213.79134,208.11052,214.60711,215.81842,212.21552,219.9144,208.51611,225.56661,2.12779,0.98248,0.20752,.v,753.516665,52.0,2.0
2511,2,25,240.01363,231.90669,235.77039,253.05804,243.84829,250.04973,257.95062,256.51685,268.2809,241.54889,239.74221,271.71599,272.15726,287.33222,290.6703,289.501,264.57704,280.82007,269.74787,284.51372,2.95889,3.26377,2.27053,4.47177,2811.3556,51.0,1.0
2149,2,21,348.23291,368.3693,378.54722,353.29674,349.41541,362.39617,348.66121,330.82964,366.55418,370.46522,331.8192,381.20701,367.10142,374.47846,349.49562,350.31859,385.42159,340.85983,354.51071,364.7378,3.29448,2.26026,3.3186,2.78443,1611.880952,31.0,1.0
9996,995,995,146.14485,154.03821,144.33228,146.55222,156.83973,169.36319,171.84565,141.8223,172.8536,143.01243,119.88294,103.85705,119.90405,127.05305,133.17425,120.53063,126.51191,121.65164,134.05048,124.84743,.v,.v,.v,.v,555.504768,64.0,2.0
9996,995,995,187.24822,189.19049,187.75702,158.57368,177.99657,189.51983,193.90599,166.87573,180.69578,176.57716,206.96627,190.30662,204.65729,207.89627,200.52151,214.83562,201.38831,199.9085,207.16183,191.38849,.v,.v,.v,.v,1438.316828,39.0,2.0
2635,2,26,256.18281,271.97554,277.84689,262.31023,266.25868,269.47598,279.88398,289.61167,254.37326,275.46535,249.99393,298.26142,299.44331,334.42051,263.67453,298.36255,299.41464,308.05756,271.23096,312.95001,0.97956,2.8036,2.33987,2.8321,788.555413,42.0,1.0
9996,996,996,248.21431,236.31111,249.5497,246.10346,240.01887,255.9633,260.91744,245.04224,249.19802,260.38156,231.97546,251.324,229.7993,221.95752,255.90082,257.56751,237.64972,241.89579,234.79447,227.10566,1.70751,1.1613,0.85358,0.67256,10623.856108,23.0,1.0
2411,2,24,312.38108,309.2897,327.1529,313.88618,310.43783,307.44745,304.73658,304.67853,281.16355,300.85086,296.90737,283.96191,278.55145,312.57271,287.23152,275.45005,288.35531,276.65931,281.94381,259.79842,2.26054,1.81823,1.97775,2.8321,1564.374542,29.0,2.0
9996,996,996,163.85483,165.45915,136.75932,155.93561,178.43834,157.87288,149.63842,171.47183,165.11985,150.67917,185.06977,162.29364,164.12044,179.68972,183.06805,187.73295,159.34454,182.1661,166.9465,181.73308,0.11034,1.80743,2.81704,0.77396,1484.207286,49.0,1.0
3115,3,31,291.08277,303.83843,301.92344,279.93377,290.39799,313.63658,305.1136,275.91304,290.99934,302.62375,266.55734,311.46662,301.79703,317.47801,265.93287,301.56566,281.0943,270.8304,317.50661,304.98286,2.53125,2.80627,2.70013,2.10841,1637.401576,29.0,1.0
9629,9,96,255.61427,254.45455,259.41216,258.83024,271.64857,264.80731,252.06553,250.35201,266.92583,272.09624,205.30519,226.60751,242.36629,239.98622,250.06999,229.213,244.92313,257.15631,233.22465,248.30226,3.68694,3.5777,3.63381,4.47177,1071.13259,18.0,2.0
4225,4,42,229.66104,234.50134,235.03541,265.85647,260.61182,248.47705,230.0635,247.64359,230.84353,258.63583,261.35162,225.30479,235.90284,256.34679,264.51871,246.09262,260.62288,255.71861,262.72254,233.52981,1.96847,2.83293,2.33987,1.6409,1302.127097,59.0,1.0
9996,995,995,222.41687,216.5085,231.53921,231.63133,235.5501,232.95791,218.93981,218.36112,237.91231,225.13256,230.19052,210.72845,222.67281,224.36443,242.82101,215.4981,223.46744,245.17909,231.85878,226.74384,.v,.v,.v,.v,2238.275272,18.0,1.0
9998,995,995,159.11771,183.87741,162.71049,167.56991,154.99195,143.1131,160.96687,176.93807,204.90172,160.25379,133.02971,148.32067,155.43434,127.66024,146.71601,128.01319,140.7659,149.59084,137.00855,128.13986,1.70751,-1.81651,0.20752,0.99259,1644.362049,46.0,2.0
7511,7,75,142.49753,164.47251,132.80776,166.99787,151.95407,163.31152,196.65881,169.61144,129.71957,106.62286,155.10438,178.65038,138.47843,200.446,174.81774,171.28709,217.34302,178.52571,128.49615,89.41229,0.11034,1.66724,0.20752,.v,4002.231193,59.0,2.0
9996,996,996,302.4434,292.82386,293.2851,308.12374,321.10443,295.60023,294.52378,317.5839,304.04722,307.84307,271.03626,320.02314,275.58432,304.10736,287.36034,289.60816,289.31439,305.10776,298.57809,288.07429,1.01566,1.68414,2.3831,1.47006,1657.484085,36.0,2.0
3334,3,33,279.95386,297.07005,268.30517,288.95049,304.12579,299.20933,290.75915,266.78828,275.18192,289.15568,241.1146,272.55159,268.52283,289.71114,259.44161,255.67685,269.00044,257.68585,253.29404,251.77304,1.09311,2.54136,2.80464,2.8321,997.414561,59.0,2.0
2359,2,23,268.42841,267.43505,293.54449,260.27638,263.75606,271.63139,265.03999,256.74829,243.74992,285.39376,256.87856,277.65481,314.49628,265.02586,243.9281,271.55011,264.88225,278.34967,261.45542,288.13967,1.49099,2.30922,1.93324,2.10841,3444.392056,35.0,2.0
5414,5,54,178.8448,185.42466,164.65211,196.07824,150.22679,191.25002,166.27661,187.53611,173.95971,190.73302,149.48241,162.30995,181.7634,209.80097,146.86709,187.8763,193.26283,165.26952,192.73375,184.12976,1.39489,2.18327,2.20241,1.2247,578.49365,63.0,1.0
5221,5,52,114.13343,114.20005,115.20027,115.76629,113.41132,112.55538,127.31665,116.30257,113.04407,121.87974,124.29463,120.58951,109.4332,148.70499,134.15086,101.18909,145.71695,130.90927,132.69199,179.56515,1.4756,-1.81651,0.20752,0.77396,10387.861382,56.0,1.0
6112,6,61,310.16725,300.49076,319.80974,313.5266,289.96631,286.05417,275.62645,285.75066,281.53233,294.99729,286.54809,304.41891,304.08134,305.96333,298.74404,293.74589,301.20963,306.17312,306.64528,304.3568,2.73711,2.16904,2.59139,1.68902,9337.830518,49.0,1.0
9996,996,996,229.22204,214.42766,216.10093,253.44771,234.5071,236.98761,239.22068,236.30767,231.61842,240.92539,205.96376,194.50521,174.97796,212.1924,202.45203,225.81567,215.45379,211.29034,250.94385,205.95291,.v,.v,.v,.v,2566.471726,19.0,2.0
3113,3,31,252.73541,269.50089,263.62301,283.92385,270.90027,271.06951,254.82488,258.06574,261.62623,263.66267,277.99625,286.78264,271.60616,327.04392,287.9865,299.42467,285.27469,299.31099,288.9309,288.66963,3.38472,2.45706,3.63381,2.8321,845.954556,26.0,1.0
7531,7,75,208.91609,206.85581,206.54935,218.45752,188.63887,214.50342,179.11424,194.3634,199.94031,199.68138,188.35387,214.82277,208.79646,193.59032,151.56217,198.42211,202.64542,195.46407,193.26481,180.84295,2.30521,1.99637,1.1898,1.2247,4527.094879,59.0,2.0
4321,4,43,199.76415,198.92743,215.63114,208.49774,199.60762,214.12285,222.06434,204.90474,206.36902,211.08115,223.59191,198.54071,199.70409,245.92687,228.61331,210.83015,241.81159,229.14118,245.83003,206.2893,2.15022,1.30001,0.85358,1.14127,1330.789077,29.0,1.0
6113,6,61,363.10971,324.11983,336.70399,350.68005,320.13878,329.75762,348.46527,333.36869,327.1184,386.95546,336.50973,308.92298,360.12624,365.90023,346.7568,334.85424,342.44731,354.35119,349.85485,357.28105,1.6236,1.336,1.39507,.v,3038.851566,24.0,1.0
5211,5,52,212.83541,218.41642,231.72359,204.88505,222.53949,232.36957,241.55829,230.61004,207.93061,190.53574,256.10096,252.50535,254.79301,237.57547,255.01057,256.88641,245.62838,267.1138,244.2714,222.15277,1.4756,0.82156,0.20752,0.79902,2099.542896,32.0,2.0
5221,5,52,178.3686,172.64143,163.35789,170.86799,170.75936,156.69206,170.55853,173.66266,167.37626,172.12394,198.49808,153.84,136.27523,149.33389,169.83382,172.27625,157.73813,173.34959,195.83849,180.15321,2.44738,1.86312,1.93324,1.0763,1782.969925,34.0,1.0
9996,995,995,215.79534,209.98898,215.73031,209.67416,204.24712,231.50809,202.20932,216.21504,194.79734,211.25391,188.45059,200.10727,208.08243,182.52183,189.48492,176.56362,181.34657,209.98567,191.99193,176.73807,.v,.v,.v,.v,524.566738,65.0,2.0
9996,996,996,186.98078,153.31285,126.45212,169.23367,96.88204,197.57407,67.67467,171.44967,146.88173,87.24984,180.55017,120.44444,91.71314,140.23485,71.00581,148.31829,55.35781,146.17002,119.22276,59.19407,0.11034,-1.81651,0.20752,.v,3274.714477,58.0,2.0
7114,7,71,276.45846,303.58405,237.66522,290.25854,270.11589,303.19465,299.91611,285.00175,252.09362,288.95422,300.84128,286.19233,268.91118,283.82562,286.12314,297.9713,295.27672,280.55415,261.93438,283.16382,3.77556,0.70939,0.20752,.v,2553.44296,37.0,1.0
9996,995,995,162.02273,194.91791,182.33941,193.16789,184.79788,216.15543,221.48476,174.7529,188.24064,187.54784,169.4323,185.79395,176.38886,165.20112,170.734,169.40455,176.65733,195.28558,176.34877,192.20973,.v,.v,.v,.v,1839.924408,59.0,1.0
9996,995,995,118.40386,177.58487,153.74652,153.12315,151.78934,165.41037,114.6386,149.66458,159.37909,151.63025,158.88952,166.22625,158.76498,182.87885,161.33552,183.69012,151.5976,158.01575,162.5661,160.97362,.v,.v,.v,.v,6386.812575,25.0,2.0
9996,995,995,195.15996,185.8484,203.69284,200.6498,208.75646,200.08319,202.9066,176.30844,200.51776,196.04437,176.13642,169.19394,187.48042,230.54014,226.80321,195.12702,196.97403,212.71959,202.49408,183.28793,.v,.v,.v,.v,3414.739032,18.0,1.0
9321,9,93,160.69451,137.0313,134.08518,122.64256,144.78638,140.87459,142.79728,145.57766,137.23603,147.4448,116.62865,126.95238,105.29578,90.65902,125.79548,122.39808,119.41384,102.24995,114.54298,130.70622,1.0712,0.70939,0.85358,.v,1787.327555,43.0,2.0
9111,9,91,161.28768,149.70743,139.89458,128.41542,130.22472,131.34282,130.82183,130.68939,125.63528,117.50196,129.45902,137.7382,124.9504,111.1711,113.51788,101.11055,97.60508,117.69651,133.68999,134.12314,0.11034,-1.81651,0.20752,.v,2059.246352,65.0,2.0
1412,1,14,262.81993,246.17139,248.19685,232.48838,227.19875,221.83347,251.7614,232.10811,239.57095,229.64378,268.76824,245.68307,251.97069,250.43928,231.98612,245.67224,224.19695,217.18803,218.70356,212.77124,2.69614,2.37627,2.45055,1.2933,1911.120593,30.0,2.0
9996,996,996,254.77456,240.1559,238.6372,253.99601,249.56452,284.33095,241.89141,274.57351,256.30046,250.73075,298.6692,306.14015,282.81986,297.78265,270.03868,282.22965,305.44362,278.06837,305.39254,303.89306,2.83188,2.47584,3.63381,4.47177,3590.806815,23.0,2.0
5221,5,52,152.78835,150.7775,164.64659,150.11052,159.49404,182.86049,132.66494,169.40164,160.23466,159.67622,157.1364,149.46757,162.73758,135.38741,150.66262,170.3088,143.3688,143.06492,136.66297,164.4797,2.67184,1.65073,2.46671,1.2247,772.299218,62.0,2.0
9996,996,996,236.21169,222.60493,223.71523,218.59358,227.01423,217.18791,220.4894,230.18483,216.78324,220.23215,228.39855,202.77954,210.95371,232.86691,221.10176,213.60549,241.11346,256.42718,224.53049,226.42117,2.72822,2.0069,3.63381,0.81385,2042.806194,52.0,2.0
9996,996,996,265.59927,257.5183,258.49331,225.35077,259.41322,212.31964,248.47409,233.99004,251.35714,251.96038,255.86206,243.39432,241.98967,227.19445,239.50668,246.2887,267.32249,241.4058,246.51852,220.12392,.v,.v,.v,.v,1026.342653,16.0,1.0
9996,996,996,178.9876,162.18623,189.32059,157.81236,172.90565,200.49939,167.1938,155.50445,170.09335,164.97652,183.40263,174.22549,187.24797,156.22626,163.81504,178.20872,153.84636,118.76493,132.56918,186.60093,2.05963,2.63274,1.78147,1.59195,475.540836,38.0,2.0
9998,998,998,207.31333,218.08722,232.72595,212.92009,216.82897,229.76097,219.91862,240.20249,224.45514,215.40699,163.77389,152.55133,166.46398,203.92916,173.7735,194.91705,165.58629,181.1406,176.8287,172.41887,3.34179,5.56156,3.63381,4.47177,3801.991169,33.0,2.0
7233,7,72,240.09792,225.17669,256.00536,247.60824,214.18971,252.05756,257.77784,241.72896,248.40806,254.90057,248.88425,250.13949,248.93529,243.84499,249.75976,263.7091,252.67981,250.72632,282.07213,267.04113,2.82772,1.3293,1.66156,.v,2565.181202,23.0,1.0
2330,2,23,275.09442,308.2376,292.10633,336.55065,311.08693,299.4061,311.26136,306.07039,292.19198,345.45119,294.81439,341.64259,317.22078,300.50052,309.60402,303.36613,331.90674,337.62595,306.22479,323.5023,4.04108,4.53938,3.63381,4.47177,836.91035,37.0,1.0
9996,995,995,215.03146,216.39944,238.26592,227.92289,216.75154,224.76965,229.33753,213.24689,236.27335,218.82767,216.44789,238.52086,227.64758,241.87786,229.32397,242.52208,237.90504,232.8811,225.69862,213.59603,.v,.v,.v,.v,857.637851,37.0,2.0
2341,2,23,247.5853,247.24929,250.45063,236.80641,257.20736,255.32772,268.89109,264.15173,249.8373,234.81667,262.91228,260.62668,248.45425,245.03838,258.59807,267.12318,252.30287,282.8286,268.48864,249.04501,0.6609,2.31895,1.75665,2.33009,1800.002514,38.0,2.0
9111,9,91,249.49243,197.17605,190.4429,208.20002,196.46147,206.52066,199.05125,170.21631,174.91355,203.11803,196.87478,187.72218,209.85494,201.98701,199.94557,201.49437,228.59062,195.34627,179.10321,196.03462,0.11034,-1.81651,0.20752,0.29699,5378.607145,48.0,2.0
9996,996,996,251.7601,276.66142,253.14623,278.07805,283.63514,274.70999,282.42043,254.02613,253.80642,283.12673,256.96933,261.64283,269.39632,220.39197,247.07042,246.7868,250.45067,247.3382,231.02603,243.63519,1.70751,1.30601,0.20752,.v,2509.096058,21.0,1.0
2263,2,22,291.88075,304.51703,300.15645,311.1375,286.29856,292.92746,306.41952,297.47999,302.17665,299.48931,304.12941,295.96637,308.44374,304.14622,299.6947,315.14754,300.29537,286.69045,311.04106,308.05249,4.51502,2.47589,2.61166,2.8321,1052.046995,27.0,1.0
9112,9,91,158.02447,155.22674,183.36318,154.54813,162.90003,158.31535,172.20969,151.67376,173.8451,171.408,179.09594,122.39205,159.05336,149.87556,173.44835,129.87323,141.48652,128.75397,194.99429,169.05474,3.27026,2.19589,3.02169,4.47177,1768.999365,49.0,2.0
5212,5,52,82.71511,64.4216,87.35455,101.91842,88.3692,73.99854,47.0794,72.53945,68.85683,77.58199,64.51517,61.56375,81.95244,103.61094,127.67707,114.62183,91.15956,84.50133,74.62778,100.93185,1.9846,-1.81651,1.1898,1.04685,1663.606229,60.0,1.0
3432,3,34,246.12567,306.82532,288.15572,268.52435,268.67534,317.76348,307.85467,268.99565,338.69069,342.43589,294.83601,318.70961,306.31908,305.08943,327.34461,326.64125,317.33109,281.52301,309.37615,309.25058,1.71287,2.56983,2.38929,2.8321,2038.040577,32.0,2.0
9996,996,996,295.42181,270.8502,286.10573,277.69963,267.71438,286.84053,286.13917,285.13392,288.94902,288.30352,292.58002,279.35315,295.87364,272.40366,281.3951,285.13525,301.38847,306.45146,280.22412,273.66806,2.17941,2.21076,2.33987,4.47177,572.252569,35.0,1.0
5244,5,52,237.6909,247.2151,243.61974,224.72272,221.41151,245.23133,263.75117,236.37878,210.91428,271.84207,228.4026,246.1244,256.60701,232.17723,238.47323,220.74403,231.35116,213.44823,220.10081,240.09236,3.35606,2.90046,3.0635,1.84151,4196.008735,30.0,2.0
2120,2,21,228.94722,281.52208,250.61957,249.84112,295.91359,246.22505,256.97874,262.37029,243.25189,239.87903,288.76086,299.71854,275.96952,265.57753,292.03268,277.0375,296.06172,297.46706,282.56755,274.79734,3.52999,2.61416,3.3186,2.8321,1063.133092,60.0,2.0
9996,995,995,293.06456,295.27744,293.0276,289.54741,309.08807,287.04458,285.94399,318.37789,288.0133,301.06499,255.50499,233.3995,235.80389,236.35584,270.97174,230.70419,240.19386,252.72443,249.0925,244.33282,.v,.v,.v,.v,1473.66508,16.0,1.0
2221,2,22,267.03325,282.42035,262.21392,252.95416,258.95017,272.20124,262.06655,278.9431,261.89737,267.07275,267.36367,278.18851,258.10426,226.01334,241.18752,273.15202,262.60652,249.7003,248.62197,290.82111,2.36166,2.48302,2.45988,1.33131,3005.880221,34.0,2.0
5153,5,51,285.51202,271.42054,274.33607,263.93939,279.20337,300.22884,281.49822,276.19565,286.52271,284.9498,246.16769,230.68382,256.38418,253.47874,198.11858,226.27496,223.16493,229.88198,233.26593,230.24718,1.01566,1.53353,2.80464,0.7914,2568.872786,20.0,2.0
9996,996,996,214.075,208.65637,213.29743,239.5609,200.67257,216.59288,232.69553,216.84406,250.26461,212.30682,224.34859,256.57552,231.47941,256.8959,237.98706,247.69484,249.62849,227.00604,254.3177,218.51745,3.25182,2.72885,3.63381,2.8321,1555.424775,26.0,2.0
9111,9,91,190.83867,182.64031,156.7552,185.99716,183.32639,175.71972,167.20546,155.75421,182.29553,178.628,154.23127,156.31813,142.09291,146.82332,152.6084,130.75343,131.916,127.19682,137.9058,124.78064,1.4756,2.07793,0.20752,.v,9735.56976,61.0,2.0
9996,996,996,317.41518,298.07704,318.78264,284.34093,297.49153,278.38777,311.82852,300.32311,292.29185,306.63129,317.79698,305.39936,288.0553,292.7991,281.70637,268.87377,296.70798,320.72674,287.66452,285.55398,.v,.v,.v,.v,942.414229,23.0,1.0
2359,2,23,286.1,283.48904,302.76246,297.91409,270.48959,334.91116,301.48539,324.14366,300.13437,287.21426,307.40216,309.18112,296.86697,289.28395,290.78574,325.90658,283.06008,308.11306,313.2752,271.82905,3.53503,2.97057,3.10797,2.8321,961.130552,22.0,1.0
7111,7,71,164.45177,169.5059,146.85973,126.88088,138.58894,167.71141,128.20095,126.20225,150.28668,118.6155,161.55761,179.37814,165.82031,150.79883,164.84046,158.16237,128.64804,133.90025,135.44208,161.91692,0.85746,-1.81651,0.20752,.v,4113.835173,41.0,1.0
2310,2,23,343.64587,360.87298,333.48787,327.80601,336.81861,335.97804,324.11542,330.25638,364.38228,352.11074,311.76253,308.00807,314.4899,301.01363,297.24339,316.52976,320.57097,298.32498,314.2124,304.60442,2.33947,3.53894,2.70013,2.41101,1222.800592,35.0,2.0
4224,4,42,136.79439,145.49352,134.95705,163.87528,163.62274,159.16152,131.41213,137.20684,150.02947,166.89567,141.14309,90.81824,125.48141,140.12977,173.77053,140.12312,128.59103,125.78015,93.33334,154.28942,1.85077,2.45469,3.63381,1.27427,13505.122303,40.0,1.0
4321,4,43,229.76987,236.72315,197.36146,200.45719,223.69031,235.46666,225.42705,232.78791,227.30864,225.38265,229.05693,227.99416,224.61921,219.11109,196.24988,245.64406,230.0984,216.11462,240.15958,190.08213,3.58998,2.5546,3.63381,2.0077,1879.092708,27.0,2.0
1420,1,14,239.21167,238.91724,253.90122,213.65832,242.66144,236.94873,236.97063,231.82802,211.96049,222.70769,250.53715,264.19139,275.797,236.68316,264.32396,243.42179,239.33607,219.59234,206.64801,234.29831,3.08121,2.46358,2.51711,2.41101,3296.443067,36.0,2.0
9996,995,995,269.54663,262.07881,268.54042,259.05973,267.74704,263.32466,256.59305,277.33404,250.46233,267.23647,254.59976,238.69914,259.38799,246.23042,258.24089,244.20813,237.79188,279.62731,249.16934,262.26649,.v,.v,.v,.v,866.842521,21.0,2.0
8183,8,81,200.50402,189.27066,162.65183,184.19058,185.58089,187.07997,181.24431,198.65888,183.05144,190.68196,166.79431,185.40586,171.75499,182.75841,173.27657,180.81265,178.8557,179.91167,198.28254,205.30559,3.10634,1.8635,3.63381,4.47177,2234.984193,23.0,1.0
9996,995,995,189.05182,194.01601,168.33312,213.24829,179.03844,190.76448,200.26332,176.16576,203.47648,198.2099,190.74957,177.13678,193.86341,188.37245,192.69861,195.07812,196.54697,181.10797,148.81676,183.40156,.v,.v,.v,.v,761.989326,65.0,2.0
9996,995,995,240.35178,239.66482,232.26136,236.41342,249.06958,249.54339,232.99099,212.69211,225.75205,245.16358,211.66859,206.8035,210.64789,193.01924,217.37969,210.93179,218.54573,213.02314,212.34818,212.93777,.v,.v,.v,.v,4869.427575,16.0,2.0
5414,5,54,151.21734,149.67832,150.32657,170.2414,148.44367,167.85285,138.396,160.97772,128.84561,151.15249,145.37699,123.45412,137.54544,132.93324,152.97188,158.54253,139.57743,174.51413,164.63009,146.77572,0.11034,1.1004,1.48194,.v,1391.155948,51.0,1.0
5211,5,52,151.0294,142.278,167.17842,167.36856,144.90518,171.4506,151.18541,144.83991,137.26447,162.43525,139.29473,175.62822,179.89841,178.21708,121.70121,185.10361,175.20951,127.86663,156.77103,169.26255,2.22827,2.93231,2.59139,1.2247,12645.257626,44.0,1.0
9996,996,996,157.66575,148.82452,175.69059,159.76882,181.58169,167.33385,183.6033,171.79331,168.2187,201.88855,137.45055,88.95378,132.17884,119.01648,140.44612,111.11322,118.19116,120.33267,148.69912,130.64011,.v,.v,.v,.v,2173.389676,65.0,1.0
3321,3,33,227.54001,253.77715,255.01757,257.69201,241.75437,219.74668,263.95193,240.70621,216.1612,248.40085,234.18446,247.93754,216.90861,234.45202,224.46479,227.47658,216.46974,214.91398,213.76878,219.83633,1.4756,1.91414,1.43983,1.2247,1481.931093,42.0,1.0
3434,3,34,251.37055,225.99528,240.10218,230.98227,251.18315,218.80455,236.43702,237.02778,241.48641,229.2899,276.77167,249.08609,249.53697,240.71305,254.91694,273.53431,276.66716,303.3757,293.776,257.22976,1.24678,1.80743,2.70937,1.6409,4976.634809,30.0,1.0
9111,9,91,272.08783,209.26254,224.40983,196.52075,221.85843,225.74659,170.58749,212.98146,239.30031,200.63621,224.28928,191.98775,205.58869,184.14614,198.86655,186.63562,196.32244,210.72217,198.50872,217.0135,0.11034,0.70939,0.20752,.v,726.504507,45.0,2.0
